codigo_origen,version_origen,codigo_destino,version_destino,nivel
7112,CNAE-2025,7112,CNAE-2009,4
712,CNAE-2025,712,CNAE-2009,3
7120,CNAE-2025,7120,CNAE-2009,4
72,CNAE-2025,72,CNAE-2009,2
721,CNAE-2025,721,CNAE-2009,3
7210,CNAE-2025,7211,CNAE-2009,4
7210,CNAE-2025,7219,CNAE-2009,4
722,CNAE-2025,722,CNAE-2009,3
7220,CNAE-2025,7220,CNAE-2009,4
73,CNAE-2025,70,CNAE-2009,2
73,CNAE-2025,73,CNAE-2009,2
731,CNAE-2025,731,CNAE-2009,3
7311,CNAE-2025,7311,CNAE-2009,4
7312,CNAE-2025,7312,CNAE-2009,4
732,CNAE-2025,732,CNAE-2009,3
7320,CNAE-2025,7320,CNAE-2009,4
733,CNAE-2025,702,CNAE-2009,3
7330,CNAE-2025,7021,CNAE-2009,4
74,CNAE-2025,74,CNAE-2009,2
741,CNAE-2025,741,CNAE-2009,3
7411,CNAE-2025,7410,CNAE-2009,4
7412,CNAE-2025,7410,CNAE-2009,4
7413,CNAE-2025,7410,CNAE-2009,4
7414,CNAE-2025,7410,CNAE-2009,4
742,CNAE-2025,742,CNAE-2009,3
7420,CNAE-2025,7420,CNAE-2009,4
743,CNAE-2025,743,CNAE-2009,3
7430,CNAE-2025,7430,CNAE-2009,4
749,CNAE-2025,749,CNAE-2009,3
7491,CNAE-2025,7490,CNAE-2009,4
7499,CNAE-2025,7490,CNAE-2009,4
75,CNAE-2025,75,CNAE-2009,2
750,CNAE-2025,750,CNAE-2009,3
7500,CNAE-2025,7500,CNAE-2009,4
O,CNAE-2025,F,CNAE-2009,1
O,CNAE-2025,M,CNAE-2009,1
O,CNAE-2025,N,CNAE-2009,1
77,CNAE-2025,77,CNAE-2009,2
77,CNAE-2025,79,CNAE-2009,2
77,CNAE-2025,82,CNAE-2009,2
771,CNAE-2025,771,CNAE-2009,3
771,CNAE-2025,773,CNAE-2009,3
7711,CNAE-2025,7711,CNAE-2009,4
7711,CNAE-2025,7712,CNAE-2009,4
7711,CNAE-2025,7739,CNAE-2009,4
7712,CNAE-2025,7712,CNAE-2009,4
7712,CNAE-2025,7739,CNAE-2009,4
772,CNAE-2025,772,CNAE-2009,3
7721,CNAE-2025,7721,CNAE-2009,4
7722,CNAE-2025,7722,CNAE-2009,4
7722,CNAE-2025,7729,CNAE-2009,4
773,CNAE-2025,773,CNAE-2009,3
7731,CNAE-2025,7731,CNAE-2009,4
7732,CNAE-2025,7732,CNAE-2009,4
7733,CNAE-2025,7733,CNAE-2009,4
7734,CNAE-2025,7734,CNAE-2009,4
7735,CNAE-2025,7735,CNAE-2009,4
7739,CNAE-2025,7739,CNAE-2009,4
774,CNAE-2025,774,CNAE-2009,3
7740,CNAE-2025,7740,CNAE-2009,4
775,CNAE-2025,791,CNAE-2009,3
775,CNAE-2025,799,CNAE-2009,3
775,CNAE-2025,829,CNAE-2009,3
7751,CNAE-2025,7911,CNAE-2009,4
7751,CNAE-2025,7990,CNAE-2009,4
7751,CNAE-2025,8299,CNAE-2009,4
7752,CNAE-2025,8299,CNAE-2009,4
78,CNAE-2025,78,CNAE-2009,2
781,CNAE-2025,781,CNAE-2009,3
7810,CNAE-2025,7810,CNAE-2009,4
782,CNAE-2025,782,CNAE-2009,3
782,CNAE-2025,783,CNAE-2009,3
7820,CNAE-2025,7820,CNAE-2009,4
7820,CNAE-2025,7830,CNAE-2009,4
79,CNAE-2025,79,CNAE-2009,2
791,CNAE-2025,791,CNAE-2009,3
7911,CNAE-2025,7911,CNAE-2009,4
7912,CNAE-2025,7912,CNAE-2009,4
799,CNAE-2025,799,CNAE-2009,3
7990,CNAE-2025,7990,CNAE-2009,4
80,CNAE-2025,74,CNAE-2009,2
80,CNAE-2025,80,CNAE-2009,2
800,CNAE-2025,749,CNAE-2009,3
800,CNAE-2025,801,CNAE-2009,3
800,CNAE-2025,802,CNAE-2009,3
800,CNAE-2025,803,CNAE-2009,3
8001,CNAE-2025,8010,CNAE-2009,4
8001,CNAE-2025,8030,CNAE-2009,4
8009,CNAE-2025,7490,CNAE-2009,4
8009,CNAE-2025,8020,CNAE-2009,4
81,CNAE-2025,43,CNAE-2009,2
81,CNAE-2025,81,CNAE-2009,2
811,CNAE-2025,811,CNAE-2009,3
8110,CNAE-2025,8110,CNAE-2009,4
812,CNAE-2025,433,CNAE-2009,3
812,CNAE-2025,439,CNAE-2009,3
812,CNAE-2025,812,CNAE-2009,3
8121,CNAE-2025,8121,CNAE-2009,4
8122,CNAE-2025,4339,CNAE-2009,4
8122,CNAE-2025,4399,CNAE-2009,4
8122,CNAE-2025,8122,CNAE-2009,4
8123,CNAE-2025,8129,CNAE-2009,4
813,CNAE-2025,813,CNAE-2009,3
8130,CNAE-2025,8130,CNAE-2009,4
82,CNAE-2025,79,CNAE-2009,2
82,CNAE-2025,82,CNAE-2009,2
821,CNAE-2025,821,CNAE-2009,3
8210,CNAE-2025,8211,CNAE-2009,4
8210,CNAE-2025,8219,CNAE-2009,4
822,CNAE-2025,822,CNAE-2009,3
8220,CNAE-2025,8220,CNAE-2009,4
823,CNAE-2025,823,CNAE-2009,3
8230,CNAE-2025,8230,CNAE-2009,4
824,CNAE-2025,799,CNAE-2009,3
824,CNAE-2025,829,CNAE-2009,3
8240,CNAE-2025,7990,CNAE-2009,4
8240,CNAE-2025,8299,CNAE-2009,4
829,CNAE-2025,829,CNAE-2009,3
8291,CNAE-2025,8291,CNAE-2009,4
8291,CNAE-2025,8299,CNAE-2009,4
8292,CNAE-2025,8292,CNAE-2009,4
8299,CNAE-2025,8299,CNAE-2009,4
P,CNAE-2025,O,CNAE-2009,1
P,CNAE-2025,R,CNAE-2009,1
84,CNAE-2025,84,CNAE-2009,2
84,CNAE-2025,93,CNAE-2009,2
841,CNAE-2025,841,CNAE-2009,3
8411,CNAE-2025,8411,CNAE-2009,4
8412,CNAE-2025,8412,CNAE-2009,4
8413,CNAE-2025,8413,CNAE-2009,4
842,CNAE-2025,842,CNAE-2009,3
842,CNAE-2025,932,CNAE-2009,3
8421,CNAE-2025,8421,CNAE-2009,4
8422,CNAE-2025,8422,CNAE-2009,4
8423,CNAE-2025,8423,CNAE-2009,4
8424,CNAE-2025,8424,CNAE-2009,4
8425,CNAE-2025,8425,CNAE-2009,4
8425,CNAE-2025,9329,CNAE-2009,4
843,CNAE-2025,843,CNAE-2009,3
8430,CNAE-2025,8430,CNAE-2009,4
Q,CNAE-2025,N,CNAE-2009,1
Q,CNAE-2025,P,CNAE-2009,1
Q,CNAE-2025,Q,CNAE-2009,1
85,CNAE-2025,82,CNAE-2009,2
85,CNAE-2025,85,CNAE-2009,2
85,CNAE-2025,88,CNAE-2009,2
851,CNAE-2025,851,CNAE-2009,3
851,CNAE-2025,889,CNAE-2009,3
8510,CNAE-2025,8510,CNAE-2009,4
8510,CNAE-2025,8891,CNAE-2009,4
852,CNAE-2025,852,CNAE-2009,3
8520,CNAE-2025,8520,CNAE-2009,4
853,CNAE-2025,853,CNAE-2009,3
853,CNAE-2025,854,CNAE-2009,3
8531,CNAE-2025,8531,CNAE-2009,4
8532,CNAE-2025,8532,CNAE-2009,4
8533,CNAE-2025,8541,CNAE-2009,4
854,CNAE-2025,854,CNAE-2009,3
8541,CNAE-2025,8543,CNAE-2009,4
8542,CNAE-2025,8544,CNAE-2009,4
855,CNAE-2025,855,CNAE-2009,3
8551,CNAE-2025,8551,CNAE-2009,4
8552,CNAE-2025,8552,CNAE-2009,4
8553,CNAE-2025,8553,CNAE-2009,4
8559,CNAE-2025,8559,CNAE-2009,4
856,CNAE-2025,829,CNAE-2009,3
856,CNAE-2025,856,CNAE-2009,3
8561,CNAE-2025,8299,CNAE-2009,4
8569,CNAE-2025,8560,CNAE-2009,4
R,CNAE-2025,N,CNAE-2009,1
R,CNAE-2025,Q,CNAE-2009,1
86,CNAE-2025,82,CNAE-2009,2
86,CNAE-2025,86,CNAE-2009,2
861,CNAE-2025,861,CNAE-2009,3
8610,CNAE-2025,8610,CNAE-2009,4
862,CNAE-2025,862,CNAE-2009,3
8621,CNAE-2025,8621,CNAE-2009,4
8622,CNAE-2025,8622,CNAE-2009,4
8623,CNAE-2025,8623,CNAE-2009,4
869,CNAE-2025,829,CNAE-2009,3
869,CNAE-2025,869,CNAE-2009,3
8691,CNAE-2025,8690,CNAE-2009,4
8692,CNAE-2025,8690,CNAE-2009,4
8693,CNAE-2025,8690,CNAE-2009,4
8694,CNAE-2025,8690,CNAE-2009,4
8695,CNAE-2025,8690,CNAE-2009,4
8696,CNAE-2025,8690,CNAE-2009,4
8697,CNAE-2025,8299,CNAE-2009,4
8699,CNAE-2025,8690,CNAE-2009,4
87,CNAE-2025,82,CNAE-2009,2
87,CNAE-2025,87,CNAE-2009,2
871,CNAE-2025,871,CNAE-2009,3
8710,CNAE-2025,8710,CNAE-2009,4
872,CNAE-2025,872,CNAE-2009,3
8720,CNAE-2025,8720,CNAE-2009,4
873,CNAE-2025,873,CNAE-2009,3
8731,CNAE-2025,8731,CNAE-2009,4
8732,CNAE-2025,8732,CNAE-2009,4
879,CNAE-2025,829,CNAE-2009,3
879,CNAE-2025,879,CNAE-2009,3
8791,CNAE-2025,8299,CNAE-2009,4
8799,CNAE-2025,8790,CNAE-2009,4
88,CNAE-2025,88,CNAE-2009,2
881,CNAE-2025,881,CNAE-2009,3
8811,CNAE-2025,8811,CNAE-2009,4
8812,CNAE-2025,8812,CNAE-2009,4
889,CNAE-2025,889,CNAE-2009,3
8891,CNAE-2025,8891,CNAE-2009,4
8899,CNAE-2025,8899,CNAE-2009,4
S,CNAE-2025,C,CNAE-2009,1
S,CNAE-2025,F,CNAE-2009,1
S,CNAE-2025,N,CNAE-2009,1
S,CNAE-2025,P,CNAE-2009,1
S,CNAE-2025,R,CNAE-2009,1
90,CNAE-2025,90,CNAE-2009,2
901,CNAE-2025,900,CNAE-2009,3
9011,CNAE-2025,9003,CNAE-2009,4
9012,CNAE-2025,9003,CNAE-2009,4
9013,CNAE-2025,9003,CNAE-2009,4
902,CNAE-2025,900,CNAE-2009,3
9020,CNAE-2025,9001,CNAE-2009,4
903,CNAE-2025,900,CNAE-2009,3
9031,CNAE-2025,9004,CNAE-2009,4
9039,CNAE-2025,9002,CNAE-2009,4
91,CNAE-2025,33,CNAE-2009,2
91,CNAE-2025,41,CNAE-2009,2
91,CNAE-2025,90,CNAE-2009,2
91,CNAE-2025,91,CNAE-2009,2
911,CNAE-2025,910,CNAE-2009,3
9111,CNAE-2025,9105,CNAE-2009,4
9112,CNAE-2025,9106,CNAE-2009,4
912,CNAE-2025,910,CNAE-2009,3
9121,CNAE-2025,9102,CNAE-2009,4
9122,CNAE-2025,9103,CNAE-2009,4
913,CNAE-2025,331,CNAE-2009,3
913,CNAE-2025,412,CNAE-2009,3
913,CNAE-2025,900,CNAE-2009,3
9130,CNAE-2025,3319,CNAE-2009,4
9130,CNAE-2025,4121,CNAE-2009,4
9130,CNAE-2025,4122,CNAE-2009,4
9130,CNAE-2025,9003,CNAE-2009,4
914,CNAE-2025,910,CNAE-2009,3
9141,CNAE-2025,9104,CNAE-2009,4
9142,CNAE-2025,9104,CNAE-2009,4
92,CNAE-2025,92,CNAE-2009,2
920,CNAE-2025,920,CNAE-2009,3
9200,CNAE-2025,9200,CNAE-2009,4
93,CNAE-2025,82,CNAE-2009,2
93,CNAE-2025,85,CNAE-2009,2
93,CNAE-2025,93,CNAE-2009,2
931,CNAE-2025,855,CNAE-2009,3
931,CNAE-2025,931,CNAE-2009,3
931,CNAE-2025,932,CNAE-2009,3
9311,CNAE-2025,9311,CNAE-2009,4
9311,CNAE-2025,9329,CNAE-2009,4
9312,CNAE-2025,9311,CNAE-2009,4
9312,CNAE-2025,9312,CNAE-2009,4
9312,CNAE-2025,9329,CNAE-2009,4
9313,CNAE-2025,8551,CNAE-2009,4
9313,CNAE-2025,9313,CNAE-2009,4
9319,CNAE-2025,9319,CNAE-2009,4
9319,CNAE-2025,9329,CNAE-2009,4
932,CNAE-2025,823,CNAE-2009,3
932,CNAE-2025,931,CNAE-2009,3
932,CNAE-2025,932,CNAE-2009,3
9321,CNAE-2025,9321,CNAE-2009,4
9329,CNAE-2025,8230,CNAE-2009,4
9329,CNAE-2025,9311,CNAE-2009,4
9329,CNAE-2025,9319,CNAE-2009,4
9329,CNAE-2025,9321,CNAE-2009,4
9329,CNAE-2025,9329,CNAE-2009,4
T,CNAE-2025,G,CNAE-2009,1
T,CNAE-2025,N,CNAE-2009,1
T,CNAE-2025,S,CNAE-2009,1
94,CNAE-2025,94,CNAE-2009,2
941,CNAE-2025,941,CNAE-2009,3
9411,CNAE-2025,9411,CNAE-2009,4
9412,CNAE-2025,9412,CNAE-2009,4
942,CNAE-2025,942,CNAE-2009,3
9420,CNAE-2025,9420,CNAE-2009,4
949,CNAE-2025,949,CNAE-2009,3
9491,CNAE-2025,9491,CNAE-2009,4
9492,CNAE-2025,9492,CNAE-2009,4
9499,CNAE-2025,9499,CNAE-2009,4
95,CNAE-2025,45,CNAE-2009,2
95,CNAE-2025,82,CNAE-2009,2
95,CNAE-2025,95,CNAE-2009,2
951,CNAE-2025,951,CNAE-2009,3
9510,CNAE-2025,9511,CNAE-2009,4
9510,CNAE-2025,9512,CNAE-2009,4
952,CNAE-2025,952,CNAE-2009,3
9521,CNAE-2025,9521,CNAE-2009,4
9522,CNAE-2025,9522,CNAE-2009,4
9523,CNAE-2025,9523,CNAE-2009,4
9524,CNAE-2025,9524,CNAE-2009,4
9525,CNAE-2025,9525,CNAE-2009,4
9529,CNAE-2025,9529,CNAE-2009,4
953,CNAE-2025,452,CNAE-2009,3
953,CNAE-2025,454,CNAE-2009,3
9531,CNAE-2025,4520,CNAE-2009,4
9532,CNAE-2025,4540,CNAE-2009,4
954,CNAE-2025,829,CNAE-2009,3
9540,CNAE-2025,8299,CNAE-2009,4
96,CNAE-2025,81,CNAE-2009,2
96,CNAE-2025,82,CNAE-2009,2
96,CNAE-2025,96,CNAE-2009,2
961,CNAE-2025,960,CNAE-2009,3
9610,CNAE-2025,9601,CNAE-2009,4
962,CNAE-2025,960,CNAE-2009,3
9621,CNAE-2025,9602,CNAE-2009,4
9622,CNAE-2025,9602,CNAE-2009,4
9623,CNAE-2025,9604,CNAE-2009,4
963,CNAE-2025,960,CNAE-2009,3
9630,CNAE-2025,9603,CNAE-2009,4
964,CNAE-2025,829,CNAE-2009,3
9640,CNAE-2025,8299,CNAE-2009,4
969,CNAE-2025,812,CNAE-2009,3
969,CNAE-2025,960,CNAE-2009,3
9691,CNAE-2025,8121,CNAE-2009,4
9691,CNAE-2025,9601,CNAE-2009,4
9699,CNAE-2025,9609,CNAE-2009,4
U,CNAE-2025,T,CNAE-2009,1
97,CNAE-2025,97,CNAE-2009,2
970,CNAE-2025,970,CNAE-2009,3
9700,CNAE-2025,9700,CNAE-2009,4
98,CNAE-2025,98,CNAE-2009,2
981,CNAE-2025,981,CNAE-2009,3
9810,CNAE-2025,9810,CNAE-2009,4
982,CNAE-2025,982,CNAE-2009,3
9820,CNAE-2025,9820,CNAE-2009,4
V,CNAE-2025,U,CNAE-2009,1
99,CNAE-2025,99,CNAE-2009,2
990,CNAE-2025,990,CNAE-2009,3
9900,CNAE-2025,9900,CNAE-2009,4
